# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Stomach-Neoplasms.txt 2015-01-18 23:01:40.950936
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Stomach-Neoplasms
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Stomach-Neoplasms--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Stomach-Neoplasms--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-30c-1	535.7	535.7
hsa-mir-130b	535.7	535.7
hsa-mir-503	97.4	97.4
hsa-mir-516a-1	29.6	29.6
hsa-mir-146b	535.7	535.7
hsa-mir-449c	842.0	842.0
hsa-mir-449b	842.0	842.0
hsa-mir-449a	842.0	842.0
hsa-mir-370	97.4	97.4
hsa-mir-373	29.6	29.6
hsa-mir-372	97.4	97.4
hsa-mir-375	910.0	910.0
hsa-mir-181a-1	535.7	535.7
hsa-mir-570	29.6	29.6
hsa-mir-577	29.6	29.6
hsa-mir-214	454.6	454.6
hsa-mir-574	97.4	97.4
hsa-mir-650	29.6	29.6
hsa-mir-302e	15.7	15.7
hsa-mir-661	29.6	29.6
hsa-mir-100	937.0	937.0
hsa-mir-107	535.7	535.7
hsa-mir-302d	361.2	361.2
hsa-mir-10b	937.0	937.0
hsa-mir-622	29.6	29.6
hsa-mir-16-1	535.7	535.7
hsa-mir-302b	361.2	361.2
hsa-mir-26b	535.7	535.7
hsa-mir-591	15.7	15.7
hsa-mir-101-1	454.6	454.6
hsa-mir-625	29.6	29.6
hsa-mir-218-2	535.7	535.7
hsa-mir-302a	361.2	361.2
hsa-mir-433	97.4	97.4
hsa-mir-513a-2	97.4	97.4
hsa-mir-610	15.7	15.7
hsa-mir-196b	535.7	535.7
hsa-mir-196a-2	535.7	535.7
hsa-mir-658	97.4	97.4
hsa-mir-9-1	910.0	910.0
hsa-mir-9-3	910.0	910.0
hsa-mir-7-3	910.0	910.0
hsa-mir-7-1	910.0	910.0
hsa-mir-200c	910.0	910.0
hsa-mir-20b	535.7	535.7
hsa-mir-143	535.7	535.7
hsa-mir-140	454.6	454.6
hsa-mir-224	97.4	97.4
hsa-mir-223	454.6	454.6
hsa-mir-222	535.7	535.7
hsa-mir-221	535.7	535.7
hsa-mir-149	97.4	97.4
hsa-mir-181c	535.7	535.7
hsa-mir-374b	97.4	97.4
hsa-mir-25	910.0	910.0
hsa-mir-374a	97.4	97.4
hsa-mir-181b-1	535.7	535.7
hsa-mir-1-1	910.0	910.0
hsa-mir-1-2	910.0	910.0
hsa-mir-744	97.4	97.4
hsa-mir-595	29.6	29.6
hsa-mir-139	454.6	454.6
hsa-mir-101-2	454.6	454.6
hsa-mir-128-1	535.7	535.7
hsa-mir-128-2	535.7	535.7
hsa-mir-32	324.5	324.5
hsa-mir-31	910.0	910.0
hsa-mir-218-1	535.7	535.7
hsa-mir-513a-1	97.4	97.4
hsa-mir-363	454.6	454.6
hsa-mir-513c	97.4	97.4
hsa-mir-544b	97.4	97.4
hsa-let-7a-2	910.0	910.0
hsa-let-7a-3	910.0	910.0
hsa-let-7a-1	910.0	910.0
hsa-mir-27a	535.7	535.7
hsa-mir-27b	535.7	535.7
hsa-mir-130a	535.7	535.7
hsa-mir-519a-1	29.6	29.6
hsa-mir-519a-2	29.6	29.6
hsa-mir-124-1	910.0	910.0
hsa-mir-124-3	910.0	910.0
hsa-mir-526a-1	29.6	29.6
hsa-mir-181b-2	535.7	535.7
hsa-mir-497	176.1	176.1
hsa-mir-301a	535.7	535.7
hsa-mir-516a-2	29.6	29.6
hsa-mir-199b	535.7	535.7
hsa-mir-516b-2	29.6	29.6
hsa-mir-93	535.7	535.7
hsa-mir-95	97.4	97.4
hsa-mir-524	29.6	29.6
hsa-mir-129-2	797.0	797.0
hsa-mir-135b	797.0	797.0
hsa-mir-487b	97.4	97.4
hsa-mir-148b	535.7	535.7
hsa-mir-148a	535.7	535.7
hsa-mir-196a-1	535.7	535.7
hsa-mir-513b	97.4	97.4
hsa-mir-629	6.1	6.1
hsa-mir-142	454.6	454.6
hsa-mir-199a-1	535.7	535.7
hsa-mir-199a-2	535.7	535.7
hsa-let-7f-1	910.0	910.0
hsa-mir-9-2	910.0	910.0
hsa-mir-146a	535.7	535.7
