# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirnas_in_disease.txt 2015-01-19 01:13:17.581148
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = mirnas_in_disease
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--mirnas_in_disease--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--mirnas_in_disease--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-133a-1	910.0	910.0
hsa-mir-575	15.7	15.7
hsa-mir-574	97.4	97.4
hsa-mir-208a	454.6	454.6
hsa-mir-450a-2	97.4	97.4
hsa-mir-542	97.4	97.4
hsa-mir-17	535.7	535.7
hsa-mir-561	6.1	6.1
hsa-mir-521-2	29.6	29.6
hsa-mir-605	29.6	29.6
hsa-mir-2861	89.1	89.1
hsa-mir-376b	97.4	97.4
hsa-mir-376c	97.4	97.4
hsa-mir-601	29.6	29.6
hsa-mir-526a-1	29.6	29.6
hsa-mir-602	15.7	15.7
hsa-mir-608	15.7	15.7
hsa-mir-1207	15.7	15.7
hsa-mir-1202	15.7	15.7
hsa-mir-1305	15.7	15.7
hsa-mir-548c	29.6	29.6
hsa-mir-1285-2	15.7	15.7
hsa-mir-675	97.4	97.4
hsa-mir-1233-2	29.6	29.6
hsa-mir-510	97.4	97.4
hsa-mir-1233-1	29.6	29.6
hsa-mir-16-2	535.7	535.7
hsa-mir-564	15.7	15.7
hsa-mir-16-1	535.7	535.7
hsa-mir-99a	937.0	937.0
hsa-mir-519a-1	29.6	29.6
hsa-mir-34a	910.0	910.0
hsa-mir-34b	910.0	910.0
hsa-mir-34c	910.0	910.0
hsa-mir-216a	910.0	910.0
hsa-mir-216b	910.0	910.0
hsa-mir-933	29.6	29.6
hsa-mir-138-2	535.7	535.7
hsa-mir-138-1	535.7	535.7
hsa-mir-566	15.7	15.7
hsa-mir-345	97.4	97.4
hsa-mir-346	97.4	97.4
hsa-mir-340	97.4	97.4
hsa-mir-342	97.4	97.4
hsa-mir-106a	535.7	535.7
hsa-mir-106b	535.7	535.7
hsa-mir-711	97.4	97.4
hsa-mir-944	29.6	29.6
hsa-mir-942	29.6	29.6
hsa-mir-519c	29.6	29.6
hsa-mir-519b	29.6	29.6
hsa-mir-512-2	97.4	97.4
hsa-mir-548d-1	29.6	29.6
hsa-mir-205	535.7	535.7
hsa-mir-204	535.7	535.7
hsa-mir-206	910.0	910.0
hsa-mir-92b	910.0	910.0
hsa-mir-29c	910.0	910.0
hsa-mir-29a	910.0	910.0
hsa-mir-20a	535.7	535.7
hsa-mir-640	29.6	29.6
hsa-mir-1236	15.7	15.7
hsa-mir-1231	89.1	89.1
hsa-mir-600	29.6	29.6
hsa-mir-646	15.7	15.7
hsa-mir-648	29.6	29.6
hsa-mir-760	97.4	97.4
hsa-mir-767	97.4	97.4
hsa-mir-765	29.6	29.6
hsa-mir-320c-1	97.4	97.4
hsa-mir-320c-2	97.4	97.4
hsa-mir-520d	29.6	29.6
hsa-mir-603	29.6	29.6
hsa-mir-298	89.1	89.1
hsa-mir-299	97.4	97.4
hsa-mir-296	97.4	97.4
hsa-mir-297	89.1	89.1
hsa-mir-520f	29.6	29.6
hsa-mir-3151	29.6	29.6
hsa-mir-633	29.6	29.6
hsa-mir-1247	97.4	97.4
hsa-mir-1246	15.7	15.7
hsa-mir-1249	97.4	97.4
hsa-mir-498	89.1	89.1
hsa-mir-494	97.4	97.4
hsa-mir-495	97.4	97.4
hsa-mir-190b	910.0	910.0
hsa-mir-194-1	535.7	535.7
hsa-mir-194-2	535.7	535.7
hsa-mir-1972-1	0.0	0.0
hsa-mir-513c	97.4	97.4
hsa-mir-320d-2	97.4	97.4
hsa-mir-26a-2	535.7	535.7
hsa-mir-26a-1	535.7	535.7
hsa-mir-129-1	797.0	797.0
hsa-mir-182	910.0	910.0
hsa-mir-183	842.0	842.0
hsa-mir-186	220.2	220.2
hsa-mir-187	454.6	454.6
hsa-mir-184	910.0	910.0
hsa-mir-185	97.4	97.4
hsa-mir-188	97.4	97.4
hsa-mir-518b	29.6	29.6
hsa-mir-518c	29.6	29.6
hsa-mir-662	29.6	29.6
hsa-mir-376a-1	97.4	97.4
hsa-mir-376a-2	97.4	97.4
hsa-mir-383	361.2	361.2
hsa-mir-1909	15.7	15.7
hsa-mir-421	97.4	97.4
hsa-mir-339	97.4	97.4
hsa-mir-423	97.4	97.4
hsa-mir-589	97.4	97.4
hsa-mir-425	361.2	361.2
hsa-mir-424	97.4	97.4
hsa-let-7g	910.0	910.0
hsa-mir-18b	535.7	535.7
hsa-mir-18a	535.7	535.7
hsa-let-7d	910.0	910.0
hsa-mir-153-1	910.0	910.0
hsa-mir-545	97.4	97.4
hsa-mir-518e	29.6	29.6
hsa-mir-133b	910.0	910.0
hsa-mir-941-4	0.0	0.0
hsa-mir-15a	535.7	535.7
hsa-mir-15b	535.7	535.7
hsa-mir-657	29.6	29.6
hsa-mir-583	29.6	29.6
hsa-mir-654	97.4	97.4
hsa-mir-551a	535.7	535.7
hsa-mir-655	97.4	97.4
hsa-mir-147b	454.6	454.6
hsa-mir-338	454.6	454.6
hsa-mir-335	97.4	97.4
hsa-mir-337	97.4	97.4
hsa-mir-331	97.4	97.4
hsa-mir-330	97.4	97.4
hsa-mir-874	97.4	97.4
hsa-mir-569	29.6	29.6
hsa-mir-218-1	535.7	535.7
hsa-mir-302d	361.2	361.2
hsa-mir-302c	361.2	361.2
hsa-mir-1179	97.4	97.4
hsa-mir-1183	15.7	15.7
hsa-mir-150	454.6	454.6
hsa-mir-152	535.7	535.7
hsa-mir-155	454.6	454.6
hsa-mir-154	97.4	97.4
hsa-mir-1181	15.7	15.7
hsa-mir-873	220.2	220.2
hsa-mir-1471	15.7	15.7
hsa-mir-33a	910.0	910.0
hsa-mir-33b	910.0	910.0
hsa-mir-25	910.0	910.0
hsa-mir-320b-2	97.4	97.4
hsa-mir-21	454.6	454.6
hsa-mir-22	842.0	842.0
hsa-mir-1303	15.7	15.7
hsa-mir-599	324.5	324.5
hsa-mir-611	29.6	29.6
hsa-mir-28	176.1	176.1
hsa-mir-614	15.7	15.7
hsa-mir-615	97.4	97.4
hsa-mir-517c	29.6	29.6
hsa-mir-517a	29.6	29.6
hsa-mir-500b	97.4	97.4
hsa-mir-758	97.4	97.4
hsa-mir-20b	535.7	535.7
hsa-mir-1271	97.4	97.4
hsa-mir-1275	15.7	15.7
hsa-mir-515-1	29.6	29.6
hsa-mir-668	97.4	97.4
hsa-mir-200c	910.0	910.0
hsa-mir-30c-2	535.7	535.7
hsa-mir-30c-1	535.7	535.7
hsa-mir-320b-1	97.4	97.4
hsa-mir-519e	29.6	29.6
hsa-mir-130a	535.7	535.7
hsa-mir-130b	535.7	535.7
hsa-mir-519d	29.6	29.6
hsa-mir-506	97.4	97.4
hsa-mir-504	97.4	97.4
hsa-mir-502	97.4	97.4
hsa-mir-503	97.4	97.4
hsa-mir-501	97.4	97.4
hsa-mir-550b-1	29.6	29.6
hsa-mir-550b-2	29.6	29.6
hsa-mir-922	29.6	29.6
hsa-mir-577	29.6	29.6
hsa-mir-379	97.4	97.4
hsa-mir-320e	97.4	97.4
hsa-mir-449c	842.0	842.0
hsa-mir-449b	842.0	842.0
hsa-mir-320a	97.4	97.4
hsa-mir-370	97.4	97.4
hsa-mir-373	29.6	29.6
hsa-mir-372	97.4	97.4
hsa-mir-375	910.0	910.0
hsa-mir-422a	29.6	29.6
hsa-mir-377	97.4	97.4
hsa-mir-572	29.6	29.6
hsa-mir-571	29.6	29.6
hsa-mir-570	29.6	29.6
hsa-mir-550a-2	29.6	29.6
hsa-mir-550a-1	29.6	29.6
hsa-mir-635	6.1	6.1
hsa-mir-217	797.0	797.0
hsa-mir-214	454.6	454.6
hsa-mir-215	535.7	535.7
hsa-mir-212	535.7	535.7
hsa-mir-210	910.0	910.0
hsa-mir-211	535.7	535.7
hsa-mir-302f	361.2	361.2
hsa-mir-526b	29.6	29.6
hsa-mir-1227	29.6	29.6
hsa-mir-1224	97.4	97.4
hsa-mir-652	97.4	97.4
hsa-mir-650	29.6	29.6
hsa-mir-218-2	535.7	535.7
hsa-mir-302e	15.7	15.7
hsa-mir-153-2	910.0	910.0
hsa-mir-1180	97.4	97.4
hsa-mir-1228	15.7	15.7
hsa-mir-661	29.6	29.6
hsa-mir-100	937.0	937.0
hsa-mir-107	535.7	535.7
hsa-mir-10b	937.0	937.0
hsa-mir-1827	15.7	15.7
hsa-mir-10a	937.0	937.0
hsa-mir-622	29.6	29.6
hsa-mir-1299	15.7	15.7
hsa-mir-627	29.6	29.6
hsa-mir-624	29.6	29.6
hsa-mir-1293	6.1	6.1
hsa-mir-1290	15.7	15.7
hsa-mir-1296	97.4	97.4
hsa-mir-1297	89.1	89.1
hsa-mir-3179-1	0.0	0.0
hsa-mir-3179-3	0.0	0.0
hsa-mir-3179-2	0.0	0.0
hsa-mir-621	15.7	15.7
hsa-mir-92a-2	910.0	910.0
hsa-mir-302b	361.2	361.2
hsa-mir-26b	535.7	535.7
hsa-mir-718	97.4	97.4
hsa-mir-590	220.2	220.2
hsa-mir-591	15.7	15.7
hsa-mir-625	29.6	29.6
hsa-mir-519a-2	29.6	29.6
hsa-mir-593	29.6	29.6
hsa-mir-302a	361.2	361.2
hsa-mir-592	97.4	97.4
hsa-mir-1915	15.7	15.7
hsa-mir-1301	97.4	97.4
hsa-mir-628	97.4	97.4
hsa-mir-532	97.4	97.4
hsa-mir-596	15.7	15.7
hsa-mir-513a-2	97.4	97.4
hsa-mir-513a-1	97.4	97.4
hsa-mir-612	29.6	29.6
hsa-mir-598	97.4	97.4
hsa-mir-610	15.7	15.7
hsa-mir-196b	535.7	535.7
hsa-mir-196a-1	535.7	535.7
hsa-mir-196a-2	535.7	535.7
hsa-mir-616	29.6	29.6
hsa-mir-658	97.4	97.4
hsa-mir-617	15.7	15.7
hsa-mir-9-1	910.0	910.0
hsa-mir-9-3	910.0	910.0
hsa-mir-9-2	910.0	910.0
hsa-mir-329-2	97.4	97.4
hsa-mir-7-2	910.0	910.0
hsa-mir-595	29.6	29.6
hsa-mir-329-1	97.4	97.4
hsa-mir-448	97.4	97.4
hsa-mir-326	97.4	97.4
hsa-mir-324	97.4	97.4
hsa-mir-325	97.4	97.4
hsa-mir-328	97.4	97.4
hsa-mir-99b	937.0	937.0
hsa-mir-3940	15.7	15.7
hsa-mir-637	15.7	15.7
hsa-mir-632	97.4	97.4
hsa-mir-548a-3	29.6	29.6
hsa-mir-548a-2	29.6	29.6
hsa-mir-548a-1	29.6	29.6
hsa-mir-144	535.7	535.7
hsa-mir-145	535.7	535.7
hsa-mir-142	454.6	454.6
hsa-mir-143	535.7	535.7
hsa-mir-140	454.6	454.6
hsa-mir-141	910.0	910.0
hsa-mir-224	97.4	97.4
hsa-mir-223	454.6	454.6
hsa-mir-222	535.7	535.7
hsa-mir-221	535.7	535.7
hsa-mir-149	97.4	97.4
hsa-mir-1469	15.7	15.7
hsa-mir-374b	97.4	97.4
hsa-mir-374a	97.4	97.4
hsa-mir-1-1	910.0	910.0
hsa-mir-1-2	910.0	910.0
hsa-mir-619	29.6	29.6
hsa-mir-584	97.4	97.4
hsa-mir-582	97.4	97.4
hsa-mir-450b	97.4	97.4
hsa-mir-105-2	97.4	97.4
hsa-mir-3130-1	0.0	0.0
hsa-mir-3130-2	0.0	0.0
hsa-mir-105-1	97.4	97.4
hsa-mir-744	97.4	97.4
hsa-mir-132	535.7	535.7
hsa-mir-137	910.0	910.0
hsa-mir-136	97.4	97.4
hsa-mir-134	97.4	97.4
hsa-mir-139	454.6	454.6
hsa-mir-146a	535.7	535.7
hsa-mir-1266	15.7	15.7
hsa-mir-146b	535.7	535.7
hsa-mir-369	97.4	97.4
hsa-mir-367	361.2	361.2
hsa-mir-518a-2	29.6	29.6
hsa-mir-518a-1	29.6	29.6
hsa-mir-101-2	454.6	454.6
hsa-mir-512-1	97.4	97.4
hsa-mir-101-1	454.6	454.6
hsa-mir-128-1	535.7	535.7
hsa-mir-128-2	535.7	535.7
hsa-mir-32	324.5	324.5
hsa-mir-31	910.0	910.0
hsa-mir-19b-2	535.7	535.7
hsa-mir-19b-1	535.7	535.7
hsa-mir-181d	535.7	535.7
hsa-mir-181c	535.7	535.7
hsa-mir-1302-3	97.4	97.4
hsa-mir-362	97.4	97.4
hsa-mir-363	454.6	454.6
hsa-mir-361	97.4	97.4
hsa-mir-1302-7	97.4	97.4
hsa-mir-1302-6	97.4	97.4
hsa-mir-1302-4	97.4	97.4
hsa-mir-24-1	535.7	535.7
hsa-mir-1302-2	97.4	97.4
hsa-mir-1302-1	97.4	97.4
hsa-mir-544b	97.4	97.4
hsa-mir-1302-8	97.4	97.4
hsa-let-7a-2	910.0	910.0
hsa-let-7a-3	910.0	910.0
hsa-let-7a-1	910.0	910.0
hsa-mir-513b	97.4	97.4
hsa-mir-1273c	6.1	6.1
hsa-mir-409	97.4	97.4
hsa-mir-567	29.6	29.6
hsa-mir-525	29.6	29.6
hsa-mir-378b	97.4	97.4
hsa-mir-515-2	29.6	29.6
hsa-mir-27a	535.7	535.7
hsa-mir-27b	535.7	535.7
hsa-mir-708	97.4	97.4
hsa-mir-647	15.7	15.7
hsa-mir-323b	97.4	97.4
hsa-mir-208b	454.6	454.6
hsa-mir-133a-2	910.0	910.0
hsa-mir-769	97.4	97.4
hsa-mir-766	15.7	15.7
hsa-mir-1285-1	15.7	15.7
hsa-let-7f-1	910.0	910.0
hsa-let-7f-2	910.0	910.0
hsa-mir-630	15.7	15.7
hsa-mir-1287	97.4	97.4
hsa-mir-1286	15.7	15.7
hsa-mir-539	97.4	97.4
hsa-mir-636	29.6	29.6
hsa-mir-638	29.6	29.6
hsa-mir-124-1	910.0	910.0
hsa-mir-181a-1	535.7	535.7
hsa-mir-129-2	797.0	797.0
hsa-mir-124-2	910.0	910.0
hsa-let-7b	910.0	910.0
hsa-let-7c	910.0	910.0
hsa-mir-505	97.4	97.4
hsa-mir-518f	29.6	29.6
hsa-mir-181b-2	535.7	535.7
hsa-mir-181b-1	535.7	535.7
hsa-let-7e	910.0	910.0
hsa-let-7i	910.0	910.0
hsa-mir-941-3	0.0	0.0
hsa-mir-941-1	0.0	0.0
hsa-mir-1184-1	6.1	6.1
hsa-mir-497	176.1	176.1
hsa-mir-301b	535.7	535.7
hsa-mir-490	324.5	324.5
hsa-mir-301a	535.7	535.7
hsa-mir-491	97.4	97.4
hsa-mir-516a-1	29.6	29.6
hsa-mir-516a-2	29.6	29.6
hsa-mir-199b	535.7	535.7
hsa-mir-492	97.4	97.4
hsa-mir-516b-2	29.6	29.6
hsa-mir-516b-1	29.6	29.6
hsa-mir-493	97.4	97.4
hsa-mir-95	97.4	97.4
hsa-mir-935	97.4	97.4
hsa-mir-96	910.0	910.0
hsa-mir-524	29.6	29.6
hsa-mir-527	29.6	29.6
hsa-mir-522	29.6	29.6
hsa-mir-523	29.6	29.6
hsa-mir-135b	797.0	797.0
hsa-mir-98	910.0	910.0
hsa-mir-23a	535.7	535.7
hsa-mir-23b	535.7	535.7
hsa-mir-148b	535.7	535.7
hsa-mir-148a	535.7	535.7
hsa-mir-452	97.4	97.4
hsa-mir-454	454.6	454.6
hsa-mir-455	454.6	454.6
hsa-mir-521-1	29.6	29.6
hsa-mir-629	6.1	6.1
hsa-mir-2355	97.4	97.4
hsa-mir-199a-1	535.7	535.7
hsa-mir-199a-2	535.7	535.7
hsa-mir-487a	97.4	97.4
hsa-mir-487b	97.4	97.4
hsa-mir-432	97.4	97.4
hsa-mir-526a-2	29.6	29.6
