# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Melanoma.txt 2015-01-18 22:54:41.920979
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Melanoma
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Melanoma--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Melanoma--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-215	535.7	535.7
hsa-mir-210	910.0	910.0
hsa-mir-650	29.6	29.6
hsa-mir-107	535.7	535.7
hsa-mir-302d	361.2	361.2
hsa-mir-16-1	535.7	535.7
hsa-mir-302b	361.2	361.2
hsa-mir-625	29.6	29.6
hsa-mir-218-2	535.7	535.7
hsa-mir-302a	361.2	361.2
hsa-mir-593	29.6	29.6
hsa-mir-532	97.4	97.4
hsa-mir-513a-2	97.4	97.4
hsa-mir-196a-2	535.7	535.7
hsa-mir-9-1	910.0	910.0
hsa-mir-9-3	910.0	910.0
hsa-mir-7-3	910.0	910.0
hsa-mir-29b-1	910.0	910.0
hsa-mir-7-1	910.0	910.0
hsa-mir-200c	910.0	910.0
hsa-mir-20b	535.7	535.7
hsa-mir-143	535.7	535.7
hsa-mir-222	535.7	535.7
hsa-mir-221	535.7	535.7
hsa-mir-149	97.4	97.4
hsa-mir-25	910.0	910.0
hsa-mir-1-1	910.0	910.0
hsa-mir-584	97.4	97.4
hsa-mir-31	910.0	910.0
hsa-mir-361	97.4	97.4
hsa-mir-19b-1	535.7	535.7
hsa-mir-218-1	535.7	535.7
hsa-mir-367	361.2	361.2
hsa-mir-513a-1	97.4	97.4
hsa-mir-362	97.4	97.4
hsa-mir-513c	97.4	97.4
hsa-let-7a-2	910.0	910.0
hsa-let-7a-3	910.0	910.0
hsa-let-7a-1	910.0	910.0
hsa-mir-27b	535.7	535.7
hsa-mir-133a-2	910.0	910.0
hsa-mir-621	15.7	15.7
hsa-mir-124-1	910.0	910.0
hsa-mir-124-3	910.0	910.0
hsa-mir-518e	29.6	29.6
hsa-let-7i	910.0	910.0
hsa-let-7e	910.0	910.0
hsa-mir-93	535.7	535.7
hsa-mir-96	910.0	910.0
hsa-mir-135b	797.0	797.0
hsa-mir-23b	535.7	535.7
hsa-mir-148a	535.7	535.7
hsa-mir-196a-1	535.7	535.7
hsa-mir-452	97.4	97.4
hsa-mir-513b	97.4	97.4
hsa-mir-142	454.6	454.6
hsa-mir-199a-1	535.7	535.7
hsa-mir-199a-2	535.7	535.7
hsa-let-7f-1	910.0	910.0
hsa-mir-9-2	910.0	910.0
hsa-mir-146a	535.7	535.7
